iter	Passed	Remaining
837	31305	6051
838	31346	6015
839	31380	5977
840	31416	5939
841	31458	5903
842	31493	5865
843	31529	5827
844	31569	5790
845	31606	5753
846	31643	5716
847	31683	5679
848	31720	5641
849	31762	5605
850	31811	5569
851	31854	5533
852	31891	5495
853	31933	5459
854	31966	5421
855	32005	5384
856	32044	5346
857	32078	5309
858	32113	5271
859	32150	5233
860	32187	5196
861	32219	5158
862	32254	5120
863	32289	5082
864	32326	5045
865	32363	5007
866	32396	4969
867	32428	4931
868	32465	4894
869	32500	4856
870	32536	4818
871	32575	4781
872	32614	4744
873	32649	4706
874	32687	4669
875	32724	4632
876	32761	4594
877	32795	4557
878	32831	4519
879	32871	4482
880	32906	4444
881	32943	4407
882	32979	4369
883	33018	4332
884	33061	4296
885	33093	4258
886	33129	4220
887	33168	4183
888	33204	4145
889	33242	4108
890	33278	4071
891	33315	4033
892	33350	3996
893	33384	3958
894	33418	3920
895	33454	3883
896	33487	3845
897	33521	3807
898	33555	3769
899	33588	3732
900	33623	3694
901	33660	3657
902	33695	3619
903	33734	3582
904	33771	3545
905	33808	3507
906	33845	3470
907	33888	3433
908	33930	3396
909	33966	3359
910	34002	3321
911	34036	3284
912	34073	3246
913	34111	3209
914	34152	3172
915	34186	3135
916	34220	3097
917	34256	3059
918	34292	3022
919	34325	2984
920	34364	2947
921	34404	2910
922	34442	2873
923	34476	2835
924	34510	2798
925	34546	2760
926	34584	2723
927	34623	2686
928	34661	2649
929	34697	2611
930	34735	2574
931	34772	2537
932	34809	2499
933	34843	2462
934	34877	2424
935	34913	2387
936	34946	2349
937	34986	2312
938	35021	2275
939	35057	2237
940	35089	2200
941	35121	2162
942	35158	2125
943	35198	2088
944	35235	2050
945	35271	2013
946	35314	1976
947	35353	1939
948	35387	1901
949	35422	1864
950	35459	1827
951	35492	1789
952	35528	1752
953	35561	1714
954	35596	1677
955	35630	1639
956	35665	1602
957	35702	1565
958	35740	1528
959	35772	1490
960	35808	1453
961	35844	1415
962	35880	1378
963	35918	1341
964	35958	1304
965	35997	1266
966	36036	1229
967	36074	1192
968	36113	1155
969	36153	1118
970	36197	1081
971	36234	1043
972	36276	1006
973	36316	969
974	36356	932
975	36392	894
976	36426	857
977	36461	820
978	36505	783
979	36552	745
980	36593	708
981	36631	671
982	36672	634
983	36713	596
984	36764	559
985	36801	522
986	36836	485
987	36874	447
988	36909	410
989	36953	373
990	36991	335
991	37033	298
992	37070	261
993	37113	224
994	37152	186
995	37194	149
996	37233	112
997	37271	74
998	37307	37
999	37346	0
